fp_pwr,rx_pwr,pwr_diff,rxpacc,dist_cm,fp_resid,label,frame_len
-83.777595575,-101.358522381,-17.5809268061,49,287.425531915,-74.6070887001,1,0
-89.1248731252,-97.7994574575,-8.67458433225,46,250.14893617,-81.16089992,1,0
-90.1049690243,-97.7266042157,-7.62163519138,51,212.872340426,-83.5425843236,1,0
-78.0242311037,-99.7730882766,-21.7488571729,50,154.147058824,-74.2655262505,1,0
-78.1888904018,-100.42365431,-22.2347639084,44,167.558823529,-73.7055443535,1,0
-84.6642936555,-99.9450917119,-15.2807980564,51,180.970588235,-79.5121336946,1,0
-78.557071358,-100.996557939,-22.4394865812,47,162,-74.3667710672,1,0
-82.2010346302,-97.7994574575,-15.5984228273,46,147.230769231,-78.8410630075,1,0
-81.5378580633,-101.874667653,-20.3368095899,52,320.130434783,-71.4313187741,1,0
-81.3777947444,-103.433954267,-22.0561595225,44,485.114285714,-67.6609134648,1,0
-84.828558705,-95.8540677399,-11.0255090349,52,425.228571429,-72.2561099568,1,0
-86.211725509,-100.113755063,-13.9020295536,52,365.342857143,-74.9577130924,1,0
-85.2567447031,-99.4185129374,-14.1617682344,48,305.457142857,-75.5577389991,1,0
-90.7182657799,-100.618851056,-9.90058527606,45,265.5,-82.2369752716,1,0
-86.2519315484,-100.809757414,-14.5578258657,46,237.5,-78.7386592692,1,0
-83.4217659682,-99.0488448236,-15.6270788553,46,209.5,-76.9980854222,1,0
-88.0890034934,-103.234269849,-15.1452663553,43,181.5,-82.911470906,1,0
-78.8275555149,-99.2356453486,-20.4080898338,47,153.5,-75.1053879186,1,0
-86.6643206915,-98.6957043458,-12.0313836543,51,144.428571429,-83.47125838,1,0
-85.8792137544,-100.113755063,-14.2345413083,52,146.714285714,-82.5497656827,1,0
-89.8508539778,-100.618851056,-10.7679970782,45,149.65,-86.3493195543,1,0
-80.3728785504,-100.618851056,-20.2459725056,45,138.85,-77.5219608686,1,0
-80.5760305156,-98.8579384654,-18.2819079498,45,128.05,-78.4284388595,1,0
-88.9815878044,-98.1691255714,-9.18753776693,48,117.25,-87.5993307767,1,0
-87.1692733659,-96.5873098339,-9.41803646794,49,106.45,-86.6263600504,1,0
-79.1691553618,-97.103455106,-17.9342997442,52,99.2777777778,-79.2321144137,1,0
-72.9896037913,-92.8674243728,-19.8778205815,47,117.5,-71.5888464591,1,0
-72.3981775359,-95.8540677399,-23.455890204,52,135.722222222,-69.7451582985,1,0
-82.0865922991,-97.9862579826,-15.8996656835,47,172.166666667,-77.3676108764,1,0
-86.3132263172,-104.544300824,-18.2310745067,50,195,-80.5125340899,1,0
-80.8089424941,-98.6957043458,-17.8867618517,51,220.6,-73.936832332,1,0
-80.2477712964,-95.0018757295,-14.7541044331,50,246.2,-72.4220103244,1,0
-86.2767228827,-98.3482224244,-12.0714995417,49,271.8,-77.5917338348,1,0
-79.0185884181,-100.809757414,-21.791168996,46,277.363636364,-70.1575979684,1,0
-89.839264254,-103.433954267,-13.5946900129,44,168.272727273,-85.3189895821,1,0
-83.1097791087,-104.006857896,-20.8970787872,47,129,-80.8979849027,1,0
-86.4145752964,-104.88496761,-18.4703923134,52,105,-85.990789315,1,0
-73.186696684,-96.76278832,-23.576091636,50,16.125,-89.0367022179,1,0
-74.7120454454,-97.2000254413,-22.4879799958,48,11.125,-93.7860450524,1,0
-78.5753117494,-100.113755063,-21.5384433133,52,128.80952381,-76.3763522552,1,0
-87.370368801,-104.189725485,-16.8193566836,48,175.285714286,-82.4954383467,1,0
-94.1284476834,-101.179425528,-7.05097784463,48,221.761904762,-87.2107088194,1,0
-86.74251879,-100.113755063,-13.3712362726,52,223.25,-79.7666894388,1,0
-81.2996178888,-101.874667653,-20.5750497644,52,208.75,-74.9070882057,1,0
-82.6765098677,-103.433954267,-20.7574443991,44,194.25,-76.9092893183,1,0
-92.7757162817,-101.874667653,-9.09895137148,52,165.25,-88.4128869185,1,0
-83.5457040511,-101.179425528,-17.6337214769,48,121.75,-81.8363246534,1,0
-85.1367664733,-98.5237009106,-13.3869344373,50,107.68,-84.4940655357,1,0
-85.7639632322,-100.996557939,-15.232594707,47,123.04,-83.963036783,1,0
-80.1798045839,-101.179425528,-20.999620944,48,164.659574468,-75.8480648095,1,0
-89.516163207,-99.7730882766,-10.2569250697,50,209.085106383,-83.1097012447,1,0
-82.6952106062,-98.3482224244,-15.6530118182,49,297.936170213,-73.2127459886,1,0
-90.0861141367,-104.368822338,-14.282708201,49,342.361702128,-79.3964105986,1,0
-84.0889237856,-101.874667653,-17.7857438676,52,378.5,-72.5276061088,1,0
-82.4311974469,-103.433954267,-21.00275682,44,317.5,-72.3963228543,1,0
-80.8461899332,-98.1691255714,-17.3229356382,48,256.5,-72.6644425442,1,0
-75.7972820929,-97.2000254413,-21.4027433484,48,195.5,-69.9743468582,1,0
-87.093918341,-101.179425528,-14.085507187,48,134.5,-84.5194726542,1,0
-86.0097922105,-101.358522381,-15.3487301705,49,103.707317073,-85.6936042279,1,0
-83.7701227095,-99.7730882766,-16.0029655671,50,106.5,-83.223130554,1,0
-82.7537294355,-99.5976097905,-16.843880355,49,108.815789474,-82.0198910901,1,0
-81.3069966057,-100.996557939,-19.6895613335,47,111.131578947,-80.3902469095,1,0
-80.8549553891,-104.189725485,-23.3347700955,48,106.285714286,-80.3254574785,1,0
-81.0263287553,-104.189725485,-23.1633967293,48,97.1428571429,-81.2781113015,1,0
-82.2726935619,-99.2356453486,-16.9629517867,47,89.4583333333,-83.2402775074,1,0
-84.1928116914,-101.179425528,-16.9866138366,48,165.125,-79.8365550789,1,0
-74.4183497801,-96.225345392,-21.806995612,47,240.791666667,-66.785520725,1,0
-80.7050254738,-103.433954267,-22.728928793,44,522.71875,-66.3396639021,1,0
-81.0432085626,-99.5976097905,-18.5544012279,49,342.21875,-70.3571325497,1,0
-84.6618606692,-99.2356453486,-14.5737846794,47,160.90625,-80.530402399,1,0
-84.1275000341,-100.618851056,-16.4913510219,45,150.15625,-80.5966317604,1,0
-83.2595307345,-100.996557939,-17.7370272047,47,139.40625,-80.3738858361,1,0
-80.0727336457,-99.7730882766,-19.7003546309,50,117.90625,-78.6419971081,1,0
-79.390847506,-99.5976097905,-20.2067622845,49,96.40625,-79.708743705,1,0
-80.3316502199,-104.189725485,-23.8580752648,48,88.15,-81.4272038872,1,0
-80.8714501658,-99.4185129374,-18.5470627717,48,97.35,-81.1047310486,1,0
-78.5386308467,-101.179425528,-22.6407946813,48,106.55,-77.9875617657,1,0
-90.1486134974,-100.996557939,-10.8479444418,47,115.75,-88.8781935036,1,0
-89.4069114922,-99.9450917119,-10.5381802197,51,124.95,-87.4721862829,1,0
-82.0762830206,-98.1691255714,-16.0928425507,48,133.6875,-79.5544669823,1,0
-79.4061577262,-99.4185129374,-20.0123552113,48,144.466666667,-76.2108046809,1,0
-85.1097797106,-99.7730882766,-14.663308566,50,151.933333333,-81.4767183881,1,0
-79.0046467316,-101.179425528,-22.1747787964,48,160.4,-74.9005594526,1,0
-87.7185511315,-99.5976097905,-11.879058659,49,142,-84.6727842439,1,0
-83.457606752,-101.179425528,-17.721818776,48,136.666666667,-80.744354712,1,0
-82.9358649655,-100.996557939,-18.0606929737,47,134,-80.3937689982,1,0
-79.3453687888,-99.2356453486,-19.8902765599,47,144.88,-76.1252000426,1,0
-77.4556084259,-98.1691255714,-20.7135171455,48,150.32,-73.915273084,1,0
-84.0766613764,-100.996557939,-16.9198965628,47,117.590909091,-82.6691864185,1,0
-74.142603655,-97.0171578525,-22.8745541974,47,102.857142857,-73.8979145267,1,0
-83.6850675778,-101.874667653,-18.1896000754,52,150.625,-80.1271263794,1,0
-81.2828655725,-101.706004302,-20.42313873,51,149.625,-77.7827823042,1,0
-80.9404620507,-99.0488448236,-18.1083827729,46,142.1,-77.8885804921,1,0
-75.4538004985,-97.7266042157,-22.2728037172,51,105.3,-75.0052330748,1,0
-78.7686337786,-97.8952675665,-19.1266337879,52,137.666666667,-75.9920578399,1,0
-80.2436004902,-98.8643676965,-18.6207672064,52,143,-77.1368797409,1,0
-79.1697564342,-100.113755063,-20.9439986284,52,149.88,-75.6548827458,1,0
-76.6829464984,-97.103455106,-20.4205086075,52,147.64,-73.298865768,1,0
-76.6434124157,-97.8952675665,-21.2518551508,52,143.125,-73.529102422,1,0
-78.230267295,-98.8643676965,-20.6341004016,52,140.791666667,-75.2587282937,1,0
-78.4603312381,-100.113755063,-21.6534238245,52,138.5,-75.6313357701,1,0
-77.9502377084,-98.8643676965,-20.9141299881,52,142.5,-74.8739404215,1,0
-79.1097165307,-100.113755063,-21.0040385319,52,142.64,-76.0248899274,1,0
-77.9655707519,-98.8643676965,-20.8987969446,52,125.68,-75.9802473113,1,0
-79.6318382904,-98.8643676965,-19.2325294061,52,96.4761904762,-79.9434353646,1,0
-76.0875800129,-97.103455106,-21.0158750931,52,98.380952381,-76.2293595639,1,0
-77.0994806196,-97.103455106,-20.0039744864,52,102.19047619,-76.9112721616,1,0
-79.4376939556,-97.8952675665,-18.4575736108,52,106,-78.9315766503,1,0
-87.0480536768,-98.8643676965,-11.8163140197,52,116.909090909,-85.6910880082,1,0
-74.2286324879,-95.3425425154,-21.1139100275,52,168.666666667,-69.6880472455,1,0
-83.0879202355,-101.874667653,-18.7867474176,52,299.333333333,-73.5648185966,1,0
-86.9839876472,-100.809757414,-13.8257697669,46,198.529411765,-81.0274905314,1,0
-85.6897209242,-103.629151013,-17.9394300884,45,98.5172413793,-85.8194760746,1,0
-86.8607361528,-100.113755063,-13.2530189099,52,98.0169491525,-87.0347125395,1,0
-87.3928110408,-103.433954267,-16.041143226,44,126.898305085,-85.3236946111,1,0
-91.0059702422,-101.874667653,-10.868697411,52,146.152542373,-87.709842753,1,0
-88.9816486053,-103.433954267,-14.4523056615,44,155.779661017,-85.1314335161,1,0
-87.2496061691,-103.117625788,-15.8680196191,60,128.928571429,-85.0426227578,1,0
-87.3970532168,-103.433954267,-16.0369010501,44,142.4,-84.3268534308,1,0
-86.8800082109,-103.433954267,-16.5539460559,44,135.466666667,-84.2433593198,1,0
-86.9042968761,-101.874667653,-14.9703707771,52,131.407407407,-84.531899936,1,0
-83.4038137921,-101.874667653,-18.4708538611,52,130.222222222,-81.1101117473,1,0
-83.1180918954,-98.8643676965,-15.7462758012,52,127.851851852,-80.9839514377,1,0
-82.2529439601,-100.113755063,-17.8608111025,52,126.666666667,-80.1996971222,1,0
-85.3960300593,-101.874667653,-16.4786375939,52,125.481481481,-83.4244373093,1,0
-89.8223066904,-97.103455106,-7.28114841555,52,124.296296296,-87.9331429305,1,0
-78.5053068941,-98.8643676965,-20.3590608024,52,159.170731707,-74.4680426395,1,0
-80.8622617983,-101.874667653,-21.0124058549,52,179.268292683,-75.792192151,1,0
-89.6254157435,-100.113755063,-10.4883393192,52,185,-84.2819811754,1,0
-91.7213177159,-101.874667653,-10.1533499373,52,147.6,-88.3395905662,1,0
-90.7038741128,-100.113755063,-9.40988094987,52,128.72,-88.5109534909,1,0
-85.9575781255,-103.029886545,-17.0723084196,42,153.846153846,-82.2158452584,1,0
-81.8518708259,-103.629151013,-21.7772801868,45,153.230769231,-78.1449511902,1,0
-80.1980935154,-101.179425528,-20.9813320126,48,161.666666667,-76.0256838377,1,0
-78.4939470273,-99.5976097905,-21.1036627632,49,167,-74.0396176043,1,0
-78.2540155251,-99.5976097905,-21.3435942653,49,160.43902439,-74.1478152766,1,0
-77.0636891138,-97.8952675665,-20.8315784526,52,144.260869565,-73.8807182004,1,0
-77.5434835408,-98.8643676965,-21.3208841558,52,148.782608696,-74.092440157,1,0
-79.8143610354,-101.534000867,-21.7196398318,50,153.304347826,-76.1032715965,1,0
-78.3874814413,-98.1691255714,-19.7816441301,48,151.785714286,-74.7628634671,1,0
-78.3849949364,-99.2356453486,-20.8506504122,47,141.5,-75.3698661392,1,0
-81.8726714203,-100.996557939,-19.1238865189,47,135.5625,-79.2298800332,1,0
-87.8344731683,-100.996557939,-13.1620847709,47,112.583333333,-86.8049911088,1,0
-87.3883742867,-100.809757414,-13.4213831275,46,113.8,-86.2655290455,1,0
-84.06689333,-100.996557939,-16.9296646092,47,115.4,-82.8227771536,1,0
-88.1962657657,-104.006857896,-15.8105921301,47,117,-86.8325485308,1,0
-91.4821120406,-100.113755063,-8.631643022,52,120.166666667,-89.8864317539,1,0
-86.6683790205,-101.179425528,-14.5110465075,48,121.5,-84.9768534618,1,0
-81.7959091013,-100.996557939,-19.2006488379,47,122.833333333,-80.0095843518,1,0
-84.8827017931,-100.996557939,-16.1138561461,47,109.75,-84.0746112148,1,0
-86.1334449504,-104.006857896,-17.8734129454,47,91.25,-86.9287874879,1,0
-85.4863534539,-101.358522381,-15.8721689272,49,93.25,-86.0933766442,1,0
-88.3880131944,-103.629151013,-15.2411378182,45,95.25,-88.8107135075,1,0
-89.4983588706,-103.433954267,-13.9355953962,44,97.25,-89.7405666707,1,0
-85.8685579198,-104.006857896,-18.138299976,47,99.25,-85.9339476111,1,0
-86.9241542578,-99.2356453486,-12.3114910909,47,104.65625,-86.5288508734,1,0
-84.1941546622,-99.7730882766,-15.5789336145,50,133.90625,-81.6581377034,1,0
-84.2422182352,-100.618851056,-16.3766328208,45,163.15625,-79.9901439374,1,0
-80.8592334373,-100.809757414,-19.9505239769,46,192.40625,-75.1748499318,1,0
-76.6875988888,-99.2356453486,-22.5480464599,47,216.583333333,-69.9750982197,1,0
-89.8350250675,-101.358522381,-11.5234973135,49,193.916666667,-84.0827223227,1,0
-84.2494474864,-101.179425528,-16.9299780416,48,182.583333333,-79.0202248561,1,0
-91.3057474264,-100.996557939,-9.69081051279,47,171.25,-86.6331358231,1,0
-86.2307090511,-101.358522381,-15.1278133299,49,167.277777778,-81.7619440429,1,0
-88.4969259932,-101.358522381,-12.8615963879,49,167.722222222,-84.0051138348,1,0
-75.0550065179,-98.3482224244,-23.2932159065,49,168.611111111,-70.5172827117,1,0
-78.2827099584,-101.179425528,-22.8967155696,48,168.944444444,-73.7278316575,1,0
-85.2865309289,-98.1691255714,-12.8825946424,48,168.5,-80.7545328248,1,0
-86.4107641922,-101.534000867,-15.123236675,50,168.055555556,-81.9017067145,1,0
-85.9583725423,-100.996557939,-15.0381853969,47,167.611111111,-81.4723164409,1,0
-84.2870986425,-101.534000867,-17.2469022247,50,167.166666667,-79.8241049898,1,0
-85.1640296206,-96.225345392,-11.0613157714,47,174.71875,-80.3172393418,1,0
-87.6059521212,-104.368822338,-16.7628702165,49,179.46875,-82.526175362,1,0
-90.4146057596,-98.1691255714,-7.75451981176,48,184.21875,-85.1079291374,1,0
-85.1482648999,-99.2356453486,-14.0873804488,47,186.23255814,-79.747152722,1,0
-80.4900692343,-101.179425528,-20.6893562937,48,186.604651163,-75.0716199457,1,0
-90.2725184614,-100.996557939,-10.7240394778,47,186.976744186,-84.836766598,1,0
-82.4082186311,-99.4185129374,-17.0102943063,48,187.348837209,-76.9551985918,1,0
-84.305731708,-103.433954267,-19.1282225589,44,187.720930233,-78.835477755,1,0
-80.2441217563,-104.368822338,-24.1247005814,49,188.884615385,-74.7201900331,1,0
-86.4278787506,-100.113755063,-13.685876312,52,199.5,-80.4290207501,1,0
-75.3722621962,-97.8952675665,-22.5230053703,52,155.538461538,-71.5355062172,1,0
-91.8428203016,-98.8643676965,-7.02154739498,52,191.739130435,-86.1886052326,1,0
-73.6940681531,-97.103455106,-23.4093869529,52,241.47826087,-66.0365073651,1,0
-86.8641064099,-100.618851056,-13.7547446461,45,216.115384615,-80.1703927274,1,0
-85.5610601728,-100.279205582,-14.7181454092,53,154.884615385,-81.76089454,1,0
-85.8967198864,-103.433954267,-17.5372343804,44,93.6538461538,-86.4662075348,1,0
-87.0959080038,-104.189725485,-17.0938174808,48,105.55,-86.6267432509,1,0
-89.9823064682,-103.234269849,-13.2519633805,43,119.15,-88.4604255346,1,0
-87.2608173573,-101.874667653,-14.6138502959,52,107.2,-86.6569216502,1,0
-87.377286394,-104.368822338,-16.9915359437,49,97.652173913,-87.5836480758,1,0
-88.9361814583,-98.8643676965,-9.92818623821,52,158.25,-84.9493070845,1,0
-87.0455532162,-104.544300824,-17.4987476077,50,136.25,-84.3588229972,1,0
-82.9062311951,-100.113755063,-17.2075238676,52,114.25,-81.7491070202,1,0
-89.2686742027,-96.8303573274,-7.56168312468,46,292.875,-79.9350281706,1,0
-79.8356956165,-98.8579384654,-19.0222428489,45,403.1875,-67.7255544317,1,0
-91.636038648,-99.2356453486,-7.59960670065,47,173.6875,-86.8406673656,1,0
-80.4329852953,-101.358522381,-20.9255370858,49,154.388888889,-76.6606644618,1,0
-77.1552485874,-99.2356453486,-22.0803967612,47,160.166666667,-73.0638058417,1,0
-93.0463068046,-100.996557939,-7.95025113461,47,165.944444444,-88.6470524546,1,0
-78.5373475776,-100.618851056,-22.0815034784,45,171.604651163,-73.8467664823,1,0
-78.6288395113,-101.358522381,-22.7296828698,49,176.441860465,-73.6968069416,1,0
-93.7981976238,-100.809757414,-7.01155979029,46,181.279069767,-88.6312443449,1,0
-93.1603891215,-103.433954267,-10.2735651453,44,175,-88.2996281478,1,0
-88.3423930907,-104.368822338,-16.026429247,49,165.875,-83.9467743733,1,0
-82.0173272706,-103.820057371,-21.8027301002,46,168.875,-77.46602003,1,0
-93.1634979483,-104.189725485,-11.0262275364,48,171.875,-88.4592437248,1,0
-83.1552836519,-103.629151013,-20.4738673608,45,180.875,-78.0077127693,1,0
-82.7446887667,-104.006857896,-21.2621691292,47,183.875,-77.4542350519,1,0
-82.7805906409,-104.189725485,-21.4091348438,48,186.875,-77.3495665275,1,0
-80.4842578378,-101.358522381,-20.8742645433,49,185.384615385,-75.1227840324,1,0
-93.3988308545,-104.006857896,-10.6080270413,47,192.857142857,-87.6941162849,1,0
-81.7922419155,-104.006857896,-22.2146159803,47,197.428571429,-75.884041855,1,0
-80.6792594135,-103.629151013,-22.9498915992,45,200,-74.6586595002,1,0
-81.9354071684,-103.629151013,-21.6937438443,45,194.666666667,-76.1495753205,1,0
-83.9619782714,-101.179425528,-17.2174472566,48,183.3,-78.6987289721,1,0
-84.2399607433,-100.809757414,-16.5697966708,46,182.444444444,-79.0173478765,1,0
-90.177788028,-101.179425528,-11.0016375,48,181.555555556,-84.9975971728,1,0
-78.0997982544,-99.0298182159,-20.9300199615,53,180.666666667,-72.962237618,1,0
-87.5242958192,-103.820057371,-16.2957615516,46,179.777777778,-82.4295756625,1,0
